,day,month,year,latitude,longitude,Specie
0,17,5,2024,22.3726257,114.1135305,Aedes aegypti  
1,7,5,2024,33.9114535,-98.4931295,Aedes aegypti  
2,5,5,2024,-20.7609469576,-42.8692856804,Aedes aegypti  
3,6,5,2024,-22.5663209722,17.0881459722,Aedes aegypti  
4,28,4,2024,29.5488577338,-98.7062951016,Aedes aegypti  
5,4,5,2024,-27.4853412478,-58.8168650731,Aedes aegypti  
6,9,5,2024,-33.3463376852,18.8682130829,Aedes aegypti  
7,16,5,2024,-7.7528495789,110.50050354,Aedes aegypti  
8,30,4,2024,21.9001607593,-102.2568921019,Aedes aegypti  
9,12,5,2024,24.7554114315,-107.4727845937,Aedes aegypti  
10,8,5,2024,24.6839654497,55.7416281849,Aedes aegypti  
11,4,5,2024,-34.5691974327,-58.586241963,Aedes aegypti  
12,13,5,2024,-20.2083295943,28.5774069879,Aedes aegypti  
13,7,4,2024,-34.9080443058,-57.9484692923,Aedes aegypti  
14,28,4,2024,-25.5515611111,-54.5814666667,Aedes aegypti  
15,3,5,2024,27.997296659,-82.5710868642,Aedes aegypti  
16,3,5,2024,17.1293731,-96.8020125,Aedes aegypti  
17,5,5,2024,33.5016529,-88.3856712,Aedes aegypti  
18,2,5,2024,-23.5533521,-46.6749888,Aedes aegypti  
19,3,5,2024,26.3249365625,-98.0837870427,Aedes aegypti  
20,28,4,2024,25.7783583333,-100.306655,Aedes aegypti  
21,1,8,2006,9.4215025372,-84.1625295542,Aedes aegypti  
22,4,5,2024,18.9904469722,-99.2495689722,Aedes aegypti  
23,1,5,2024,33.16069753,-96.6194762,Aedes aegypti  
24,8,5,2024,-21.1694759997,-47.8490532,Aedes aegypti  
25,27,4,2024,25.8123226111,-100.2429199167,Aedes aegypti  
26,21,5,2024,-20.6395866507,32.023894228,Aedes aegypti  
27,10,5,2024,37.2225929867,-120.5847340372,Aedes aegypti  
28,12,3,2024,14.445199605,-60.8799403717,Aedes aegypti  
29,14,5,2024,33.8851320997,-98.5399742,Aedes aegypti  
30,28,4,2024,4.9138525799,-52.2691608533,Aedes aegypti  
31,28,5,2024,14.7846083333,-91.9823222222,Aedes aegypti  
32,28,5,2024,14.7846138889,-91.9823138889,Aedes aegypti  
33,10,5,2024,20.6636892,-105.2163137,Aedes aegypti  
34,15,5,2024,-23.6475752554,-46.6206433253,Aedes aegypti  
35,20,5,2024,-12.0699138611,-76.9505081111,Aedes aegypti  
36,22,5,2024,20.6575349714,-103.2206931747,Aedes aegypti  
37,27,5,2024,-3.2005215311,36.7191174801,Aedes aegypti  
38,10,5,2024,17.138954862,-62.6286099581,Aedes aegypti  
39,25,5,2024,30.7809487612,114.1015138268,Aedes aegypti  
40,19,5,2024,-33.3863503605,18.9123010403,Aedes aegypti  
41,20,5,2024,26.1854475046,-80.2987153114,Aedes aegypti  
42,25,5,2024,5.1835861111,-54.3240916667,Aedes aegypti  
43,31,5,2024,13.8586653026,100.5469572709,Aedes aegypti  
44,6,6,2024,38.9200133333,-77.048325,Aedes aegypti  
45,26,5,2024,-30.0539439306,-51.0851950667,Aedes aegypti  
46,6,6,2024,-27.5964987332,-48.5468117148,Aedes aegypti  
47,8,5,2024,4.941173,-52.3003009722,Aedes aegypti  
48,23,5,2024,-24.4014086,30.8192988,Aedes aegypti  
49,21,5,2024,-23.557195,-46.726845,Aedes aegypti  
50,1,4,2024,14.4452507967,-60.8801546183,Aedes aegypti  
51,21,3,2024,14.445311245,-60.879847955,Aedes aegypti  
52,23,5,2024,29.9186548124,-90.122824721,Aedes aegypti  
53,8,6,2024,33.342205,-116.876555,Aedes aegypti  
54,2,6,2024,-12.9994002,-38.4623396,Aedes aegypti  
55,28,3,2024,14.4452830995,-60.8800685734,Aedes aegypti  
56,5,6,2024,2.8324680278,-60.6931114167,Aedes aegypti  
57,15,5,2024,34.0719431855,-117.1718182249,Aedes aegypti  
58,3,6,2024,-23.5582116667,-46.703045,Aedes aegypti  
59,17,6,2024,33.898544,-117.5072152997,Aedes aegypti  
60,1,6,2024,33.2282826444,-96.9079772663,Aedes aegypti  
61,18,6,2024,-21.750775,-41.3509133333,Aedes aegypti  
62,19,6,2024,13.9618676479,100.561835245,Aedes aegypti  
63,1,6,2024,-30.342406102,-52.2506932542,Aedes aegypti  
64,18,6,2024,25.7416116667,-80.3024583333,Aedes aegypti  
65,8,6,2024,26.10393495,-80.406025,Aedes aegypti  
66,20,6,2024,-30.9859331452,30.2736723796,Aedes aegypti  
67,17,6,2024,0.0,0.0,Aedes aegypti  
68,17,6,2024,14.2930210879,77.032222487,Aedes aegypti  
69,20,6,2024,13.8000206,100.7299683,Aedes aegypti  
70,9,6,2024,32.7816615,-97.3030592,Aedes aegypti  
71,15,2,2024,-26.0875503,27.9922582,Aedes aegypti  
72,10,6,2024,17.0736312864,-96.7180938719,Aedes aegypti  
73,12,6,2024,27.7164989722,-97.3287509722,Aedes aegypti  
74,28,5,2024,25.6026666436,-80.3294166605,Aedes aegypti  
75,24,6,2024,19.703219,-101.183987,Aedes aegypti  
76,22,6,2024,23.47587,120.42495,Aedes aegypti  
77,12,6,2024,31.4211944444,-97.5075388889,Aedes aegypti  
78,27,10,2023,30.3269344409,-97.7130474358,Aedes aegypti  
79,24,6,2024,-19.9504413333,-43.9291686944,Aedes aegypti  
80,29,6,2024,11.2503175163,-85.8697625622,Aedes aegypti  
81,24,6,2024,33.8049904,-118.1176643,Aedes aegypti  
82,28,6,2024,19.8387578775,-90.5281453952,Aedes aegypti  
83,2,7,2024,29.62615,-98.2222216667,Aedes aegypti  
84,27,6,2024,18.95683,-99.497055,Aedes aegypti  
85,22,6,2024,-23.3508044528,150.5289109424,Aedes aegypti  
86,24,3,2024,-12.1248146213,-77.141339098,Aedes aegypti  
87,7,6,2024,-33.3863949152,18.9121944689,Aedes aegypti  
88,1,7,2024,2.8327753831,-60.6932545826,Aedes aegypti  
89,7,7,2024,19.0177982066,72.8478118032,Aedes aegypti  
90,25,6,2024,29.6261533333,-98.222145,Aedes aegypti  
91,7,6,2024,-1.2237074282,36.8967775978,Aedes aegypti  
92,3,7,2024,-6.6020416706,106.7980685745,Aedes aegypti  
93,21,6,2024,19.8387578775,-90.5281453952,Aedes aegypti  
94,28,6,2024,43.1155025669,-6.8897906318,Aedes aegypti  
95,1,7,2024,27.3273151553,-82.5395947688,Aedes aegypti  
96,22,6,2024,32.8468444444,-116.9926777778,Aedes aegypti  
97,1,6,2024,32.7159470328,-117.1315714345,Aedes aegypti  
98,22,6,2024,0.0,0.0,Aedes aegypti  
99,6,7,2024,5.3968571718,-3.9879506081,Aedes aegypti  
100,10,7,2024,30.2836716667,-82.1368861667,Aedes aegypti  
101,5,7,2024,13.8812589436,100.4070418879,Aedes aegypti  
102,6,7,2024,9.264545,76.7714533333,Aedes aegypti  
103,3,7,2024,33.8985336,-117.5071941,Aedes aegypti  
104,21,6,2024,19.8387578775,-90.5281453952,Aedes aegypti  
105,5,6,2024,4.9091372857,-52.2698334454,Aedes aegypti  
106,25,5,2024,-33.696888321,25.81700579,Aedes aegypti  
107,14,7,2024,20.5242352131,-100.4437319515,Aedes aegypti  
108,13,5,2024,25.6392192778,-100.2073135278,Aedes aegypti  
109,4,7,2024,18.6449916667,73.7732916667,Aedes aegypti  
110,13,7,2024,35.0789945,-106.626045,Aedes aegypti  
111,10,7,2024,20.983574,-89.6905759722,Aedes aegypti  
112,10,7,2024,35.1769313402,-106.4349760524,Aedes aegypti  
113,9,7,2024,10.6414277778,-61.4008027778,Aedes aegypti  
114,13,7,2024,27.36107,-82.5473166667,Aedes aegypti  
115,15,7,2024,13.8350755672,100.4812279386,Aedes aegypti  
116,13,7,2024,23.8771516667,-106.3219016667,Aedes aegypti  
117,13,7,2024,28.5421069327,77.2496956587,Aedes aegypti  
118,13,7,2024,23.87738,-106.3217316667,Aedes aegypti  
119,13,7,2024,13.9514861057,100.5231191041,Aedes aegypti  
120,23,7,2024,33.276386261,-111.858757019,Aedes aegypti  
121,28,6,2024,24.7628590425,-107.4667536467,Aedes aegypti  
122,13,7,2024,23.8772833333,-106.32196,Aedes aegypti  
123,13,7,2024,27.671347,-97.36153,Aedes aegypti  
124,18,7,2024,19.6768159722,-101.2117099722,Aedes aegypti  
125,18,7,2024,28.1782741547,-80.6597442627,Aedes aegypti  
126,29,6,2024,-11.4119188,-39.4653965,Aedes aegypti  
127,28,7,2024,32.6433650948,-16.8519684374,Aedes aegypti  
128,28,7,2024,38.9044533333,-77.00169445,Aedes aegypti  
129,18,7,2024,20.5221899636,-100.4378593851,Aedes aegypti  
130,23,7,2024,30.2774263305,-98.4121032722,Aedes aegypti  
131,26,7,2024,25.5306584956,-103.5212164745,Aedes aegypti  
132,21,7,2024,-22.9521,-43.17222,Aedes aegypti  
133,2,4,2024,-25.9274499996,-53.4844783333,Aedes aegypti  
134,21,7,2024,25.8036483603,-80.1267413364,Aedes aegypti  
135,20,7,2024,16.234736841,-92.1339540929,Aedes aegypti  
136,21,7,2024,32.8096721448,-117.0147395638,Aedes aegypti  
137,22,7,2024,31.7465591389,-106.4423293889,Aedes aegypti  
138,22,7,2024,11.4232972222,107.4305166667,Aedes aegypti  
139,30,7,2024,24.8105357564,-107.4413380399,Aedes aegypti  
140,3,8,2024,35.0781445,-106.618805,Aedes aegypti  
141,31,7,2024,32.2268892707,-110.9654421153,Aedes aegypti  
142,28,7,2024,-12.1347794864,-77.1871722094,Aedes aegypti  
143,22,7,2024,11.6903154508,107.3612298444,Aedes aegypti  
144,24,7,2024,-1.2241763828,36.8969878862,Aedes aegypti  
145,16,7,2024,19.5770577791,-96.9209982873,Aedes aegypti  
146,31,7,2024,33.8985619997,-117.5073028997,Aedes aegypti  
147,31,7,2024,33.8985480997,-117.5073081997,Aedes aegypti  
148,31,7,2024,33.8985636997,-117.5073054,Aedes aegypti  
149,16,7,2024,19.5763902624,-96.9199735944,Aedes aegypti  
150,16,7,2024,19.5763980262,-96.9199776573,Aedes aegypti  
151,25,7,2024,38.9045125862,-77.0019424151,Aedes aegypti  
152,2,8,2024,34.0669517517,-117.7901000977,Aedes aegypti  
153,6,8,2024,22.2954166667,70.7632966667,Aedes aegypti  
154,25,7,2024,32.94686956,-96.53381035,Aedes aegypti  
155,23,7,2024,10.4633833284,-66.8300901353,Aedes aegypti  
156,24,7,2024,24.7992783808,-107.421842489,Aedes aegypti  
157,30,7,2024,33.8984038997,-117.5072315,Aedes aegypti  
158,25,7,2024,20.0347976667,-100.7203674167,Aedes aegypti  
159,29,7,2024,-30.985646577,30.2742279321,Aedes aegypti  
160,4,8,2024,33.8985044,-117.5071472,Aedes aegypti  
161,30,7,2024,-20.5001194735,-54.6118834242,Aedes aegypti  
162,28,7,2024,30.2773894692,-98.4120926164,Aedes aegypti  
163,28,7,2024,34.0964472743,-117.806615085,Aedes aegypti  
164,30,7,2024,-20.5002611071,-54.6112390235,Aedes aegypti  
165,29,7,2024,32.2175190997,-110.8044294,Aedes aegypti  
166,30,7,2024,35.1939137,-106.6922461997,Aedes aegypti  
167,5,8,2024,29.790515,-95.4017916667,Aedes aegypti  
168,25,7,2024,19.8387578775,-90.5281453952,Aedes aegypti  
169,21,2,2024,0.0,0.0,Aedes aegypti  
170,12,8,2024,54.5932341509,83.2757626846,Aedes aegypti  
171,1,6,2024,33.2282826444,-96.9079772663,Aedes aegypti  
172,12,8,2024,30.3044919263,-81.6273376017,Aedes aegypti  
173,6,8,2024,25.5306460916,-103.5211433843,Aedes aegypti  
174,15,12,2023,33.6031292964,-117.9504176676,Aedes aegypti  
175,1,6,2024,32.7159470328,-117.1315714345,Aedes aegypti  
176,10,8,2024,29.885550792,-81.3138099387,Aedes aegypti  
177,6,8,2024,21.8795806499,-102.3032310605,Aedes aegypti  
178,6,8,2024,19.676725,-101.2116269722,Aedes aegypti  
179,29,7,2024,12.050806226,-86.2065426141,Aedes aegypti  
180,24,7,2024,24.7993251,-107.4217373,Aedes aegypti  
181,30,5,2024,1.6968083333,104.1154945,Aedes aegypti  
182,6,8,2024,10.4677637033,-84.6659469232,Aedes aegypti  
183,24,7,2024,24.501971446,-106.6968818612,Aedes aegypti  
184,30,5,2024,1.6968083333,104.1154945,Aedes aegypti  
185,4,8,2024,35.058013916,-106.522895813,Aedes aegypti  
186,9,8,2024,31.7467193333,-106.4423675278,Aedes aegypti  
187,17,8,2024,25.853695,-80.1941416667,Aedes aegypti  
188,19,8,2024,19.5599411501,-103.3890851587,Aedes aegypti  
189,4,8,2024,9.0249609597,-79.5200490386,Aedes aegypti  
190,4,8,2024,26.3156278076,-98.3699194872,Aedes aegypti  
191,11,7,2024,1.3066318035,103.9147984609,Aedes aegypti  
192,25,7,2024,33.035321,-96.7280318,Aedes aegypti  
193,17,8,2024,33.8983892997,-117.5071767,Aedes aegypti  
194,30,7,2024,30.2774018868,-98.4124188198,Aedes aegypti  
195,18,8,2024,38.9044083333,-77.0018222167,Aedes aegypti  
196,15,8,2024,35.0820195,-106.6232083333,Aedes aegypti  
197,8,8,2024,19.094110374,-101.5227598257,Aedes aegypti  
198,8,8,2024,19.0940698142,-101.522196537,Aedes aegypti  
199,13,8,2024,21.3754861111,-104.7230638889,Aedes aegypti  
200,10,8,2024,13.9421222837,100.569684021,Aedes aegypti  
201,22,8,2024,17.1045519,-96.7139626,Aedes aegypti  
202,8,8,2024,19.125175,73.0143444444,Aedes aegypti  
203,15,8,2024,12.6445111111,101.633525,Aedes aegypti  
204,13,8,2024,30.3716076467,-81.4067253223,Aedes aegypti  
205,23,8,2024,20.9023666667,-100.74762,Aedes aegypti  
206,7,8,2024,-23.5557714,-46.6395571,Aedes aegypti  
207,23,8,2024,33.829596027,-117.8573511546,Aedes aegypti  
208,22,8,2024,-4.6588463513,39.3701270968,Aedes aegypti  
209,6,8,2024,19.8387578775,-90.5281453952,Aedes aegypti  
210,7,8,2024,34.4311294444,-117.3154449444,Aedes aegypti  
211,17,8,2024,32.9717409,-117.1343233,Aedes aegypti  
212,22,8,2024,-8.6367797852,115.1400604248,Aedes aegypti  
213,21,6,2024,33.2070944444,-97.1534194444,Aedes aegypti  
214,7,8,2024,30.3044849792,-81.6272705464,Aedes aegypti  
215,3,8,2024,29.7912309923,-95.4021703562,Aedes aegypti  
216,3,8,2024,29.7912992649,-95.4021368597,Aedes aegypti  
217,15,8,2024,30.4290936635,-107.9419402313,Aedes aegypti  
218,21,8,2024,38.9043966667,-77.0017166667,Aedes aegypti  
219,16,8,2024,28.2633207337,-105.4938669971,Aedes aegypti  
220,3,8,2024,32.6469638636,-16.9386629015,Aedes aegypti  
221,19,8,2024,33.8926666667,-117.7968666667,Aedes aegypti  
222,7,8,2024,30.3044803477,-81.6272356777,Aedes aegypti  
223,27,8,2024,38.9044621938,-77.0018327997,Aedes aegypti  
224,6,8,2024,16.7374529722,-92.631989,Aedes aegypti  
225,20,8,2024,27.6714899722,-97.361518,Aedes aegypti  
226,19,8,2024,19.8387578775,-90.5281453952,Aedes aegypti  
227,16,8,2024,-23.5436383333,-46.6630383333,Aedes aegypti  
228,25,8,2024,19.6877736722,-101.1650377836,Aedes aegypti  
229,8,8,2024,20.7634012967,-105.3706534206,Aedes aegypti  
230,15,8,2024,34.0852847135,-117.9608977586,Aedes aegypti  
231,27,8,2024,35.1649861667,-106.6731416667,Aedes aegypti  
232,3,9,2024,25.7786418308,-80.2485131154,Aedes aegypti  
233,20,8,2024,12.7655,100.9254,Aedes aegypti  
234,3,9,2024,20.0348605833,-100.7203674167,Aedes aegypti  
235,21,8,2024,32.6420454,-16.830736,Aedes aegypti  
236,24,8,2024,38.92645173,-76.96524925,Aedes aegypti  
237,24,8,2024,32.8323342154,-117.214848302,Aedes aegypti  
238,3,9,2024,38.9044083333,-77.0017388833,Aedes aegypti  
239,28,8,2024,38.90443,-77.00183055,Aedes aegypti  
240,28,8,2024,38.90443,-77.00183055,Aedes aegypti  
241,25,8,2024,13.9121364268,100.5146164999,Aedes aegypti  
242,29,8,2024,29.6451457,-98.4732718,Aedes aegypti  
243,30,8,2024,20.663795,-105.2158366667,Aedes aegypti  
244,1,9,2024,32.6688936997,-111.4236171997,Aedes aegypti  
245,29,8,2024,33.9769333333,-118.4218533333,Aedes aegypti  
246,26,8,2024,32.2174444997,-110.8045457997,Aedes aegypti  
247,2,9,2024,34.2378656079,-111.3219868391,Aedes aegypti  
248,1,9,2024,-16.6541012,-49.3369564,Aedes aegypti  
249,20,7,2024,-19.2607901379,146.7715727521,Aedes aegypti  
250,20,7,2024,-19.2607901379,146.7715727521,Aedes aegypti  
251,16,8,2024,38.8871194444,-77.0057,Aedes aegypti  
252,7,9,2024,18.8957368104,-96.9228133187,Aedes aegypti  
253,2,9,2024,22.599148,120.339691,Aedes aegypti  
254,7,9,2024,32.8762693792,-117.2459026426,Aedes aegypti  
255,2,9,2024,34.2417850079,-111.3149619812,Aedes aegypti  
256,1,9,2024,28.7347791907,-81.3556456199,Aedes aegypti  
257,2,9,2024,38.90443,-77.00183055,Aedes aegypti  
258,29,8,2024,33.8984769997,-117.5071700997,Aedes aegypti  
259,25,8,2024,30.2688805556,-97.6992944444,Aedes aegypti  
260,11,8,2024,24.7974155551,-104.0436582373,Aedes aegypti  
261,7,9,2024,33.9019281731,-117.4948994815,Aedes aegypti  
262,3,9,2024,35.0842695,-106.6205583333,Aedes aegypti  
263,30,8,2024,19.9657020556,-100.7069168056,Aedes aegypti  
264,30,8,2024,19.9656925,-100.7070083611,Aedes aegypti  
265,30,8,2024,19.9655532778,-100.7067184444,Aedes aegypti  
266,28,8,2024,-9.8487184586,-56.0827884078,Aedes aegypti  
267,1,9,2024,38.9599283333,-77.0768055,Aedes aegypti  
268,26,8,2024,9.0917412047,-79.43073995,Aedes aegypti  
269,28,8,2024,35.0842333333,-106.6201783333,Aedes aegypti  
270,4,9,2024,35.0842666667,-106.6202783333,Aedes aegypti  
271,6,9,2024,18.8641333333,-96.9559783333,Aedes aegypti  
272,4,9,2024,38.90443,-77.00183055,Aedes aegypti  
273,4,9,2024,38.9044289094,-77.0018292269,Aedes aegypti  
274,4,9,2024,38.904475,-77.0018083333,Aedes aegypti  
275,4,9,2024,38.90443,-77.00183055,Aedes aegypti  
276,29,8,2024,19.7294563001,-101.2901900417,Aedes aegypti  
277,5,9,2024,18.9801416667,-99.4821383333,Aedes aegypti  
278,30,7,2024,-17.7419861111,177.1468972222,Aedes aegypti  
279,30,8,2024,35.0840721667,-106.62027,Aedes aegypti  
280,30,8,2024,37.3645483449,-120.4378211552,Aedes aegypti  
281,29,8,2024,35.2945813666,-106.5866264834,Aedes aegypti  
282,12,9,2024,35.0843611667,-106.6204916667,Aedes aegypti  
283,10,9,2024,19.5614898214,-103.3903585374,Aedes aegypti  
284,6,9,2024,35.0841221667,-106.62047,Aedes aegypti  
285,12,9,2024,32.7321184216,-16.7740087956,Aedes aegypti  
286,10,7,2024,22.2213739306,-105.3299894306,Aedes aegypti  
287,11,9,2024,20.6284350103,-87.0655443147,Aedes aegypti  
288,29,6,2023,-15.7631562244,-47.8706311807,Aedes aegypti  
289,10,7,2024,22.2213739306,-105.3299894306,Aedes aegypti  
290,15,9,2024,35.0842861667,-106.6205883333,Aedes aegypti  
291,15,9,2024,35.0841416667,-106.6205133333,Aedes aegypti  
292,28,8,2024,13.8907496856,-16.3855373085,Aedes aegypti  
293,10,9,2024,35.0841221667,-106.6209866667,Aedes aegypti  
294,13,9,2024,25.7074367539,-80.2440431409,Aedes aegypti  
295,14,9,2024,7.071776772,125.6039297953,Aedes aegypti  
296,9,9,2024,25.853795,-80.19413,Aedes aegypti  
297,11,7,2024,1.3066318035,103.9147984609,Aedes aegypti  
298,11,9,2024,34.1756241184,-118.402654464,Aedes aegypti  
299,18,9,2024,38.92679648,-76.96520225,Aedes aegypti  
300,11,8,2024,28.779702487,-81.3551774294,Aedes aegypti  
301,18,9,2024,35.0832138333,-106.6229033333,Aedes aegypti  
302,6,9,2024,17.271038813,-100.8932444081,Aedes aegypti  
303,29,8,2024,34.4991433588,-112.4756074986,Aedes aegypti  
304,16,9,2024,14.6074033333,-90.4926833333,Aedes aegypti  
305,19,9,2024,34.1058928665,-117.8169791269,Aedes aegypti  
306,4,9,2024,33.5193836366,-117.1381512436,Aedes aegypti  
307,13,9,2024,35.0829361667,-106.621995,Aedes aegypti  
308,14,9,2024,20.902395,-100.7476583333,Aedes aegypti  
309,17,9,2024,29.909705,-97.9097883333,Aedes aegypti  
310,17,7,2024,1.3066318035,103.9147984609,Aedes aegypti  
311,4,9,2024,19.3649672222,-98.4107130556,Aedes aegypti  
312,15,9,2024,-7.3966166667,37.0017,Aedes aegypti  
313,17,9,2024,35.0843666667,-106.6209333333,Aedes aegypti  
314,14,9,2024,35.1055744943,-106.6202189322,Aedes aegypti  
315,17,9,2024,30.2902213997,-97.7324909159,Aedes aegypti  
316,16,9,2024,20.5155983,-87.2798336,Aedes aegypti  
317,2,9,2024,20.5221011761,-100.3880615189,Aedes aegypti  
318,10,5,2024,-8.1107496054,-78.9947951585,Aedes aegypti  
319,17,9,2024,-15.8961283333,-47.7752383333,Aedes aegypti  
320,19,9,2024,25.8129533333,-108.9630366667,Aedes aegypti  
321,4,9,2024,38.90443,-77.00183055,Aedes aegypti  
322,31,8,2024,33.9887999722,-117.378808,Aedes aegypti  
323,23,9,2024,35.085075,-106.621795,Aedes aegypti  
324,24,9,2024,-9.957883,-67.8628779722,Aedes aegypti  
325,28,9,2024,13.4381058099,-16.5246775312,Aedes aegypti  
326,1,10,2024,-29.8181406259,30.9285459582,Aedes aegypti  
327,29,9,2024,38.9044216667,-77.0018222167,Aedes aegypti  
328,25,9,2024,21.0429364375,-89.6633773684,Aedes aegypti  
329,29,9,2024,27.8982319993,-82.411731852,Aedes aegypti  
330,20,9,2024,33.9745361111,-118.1262388889,Aedes aegypti  
331,25,9,2024,35.0839611667,-106.6202,Aedes aegypti  
332,30,9,2024,32.813277,-97.25463,Aedes aegypti  
333,2,10,2024,33.6510927287,-117.7904625547,Aedes aegypti  
334,2,10,2024,33.775534289,-117.618929234,Aedes aegypti  
335,2,10,2024,33.7462883395,-117.6087679289,Aedes aegypti  
336,23,9,2024,35.0840695,-106.6205366667,Aedes aegypti  
337,2,10,2024,33.6213692152,-117.6857092072,Aedes aegypti  
338,2,10,2024,33.7454095072,-117.7508167793,Aedes aegypti  
339,2,10,2024,33.7571598228,-117.6863185155,Aedes aegypti  
340,2,10,2024,33.7931057238,-117.638680704,Aedes aegypti  
341,6,10,2024,17.42252559,78.55051195,Aedes aegypti  
342,2,10,2024,32.813067,-97.254612,Aedes aegypti  
343,19,9,2024,38.9043666667,-77.0018472167,Aedes aegypti  
344,19,5,2024,-17.7405659733,-149.3123155951,Aedes aegypti  
345,2,10,2024,32.3115833333,-106.7863166667,Aedes aegypti  
346,5,10,2024,34.0415805384,-118.4507211099,Aedes aegypti  
347,20,9,2024,34.079611796,-117.8202989481,Aedes aegypti  
348,24,9,2024,31.89686185,-102.37828981,Aedes aegypti  
349,4,10,2024,33.5822674898,-101.8760407275,Aedes aegypti  
350,27,1,2024,-29.6106189722,-51.1659009722,Aedes aegypti  
351,2,10,2024,-23.5745547,-46.6207459,Aedes aegypti  
352,27,9,2024,32.0216034516,-102.1400705539,Aedes aegypti  
353,28,9,2024,33.8513263723,-117.5229168674,Aedes aegypti  
354,2,10,2024,32.3129883333,-106.8655083333,Aedes aegypti  
355,3,10,2024,33.8161416667,-118.1582416667,Aedes aegypti  
356,24,9,2024,30.2762533333,-97.8147716667,Aedes aegypti  
357,3,10,2024,24.7590259929,-107.4642169476,Aedes aegypti  
358,6,10,2024,33.1566927335,-117.1181885333,Aedes aegypti  
359,3,10,2024,34.0282206723,-118.2814050325,Aedes aegypti  
360,30,9,2024,13.8426755139,100.4948328799,Aedes aegypti  
361,2,10,2024,18.002902985,-76.7435122927,Aedes aegypti  
362,6,10,2024,28.2632385395,-105.4939618888,Aedes aegypti  
363,1,10,2024,32.94907,-117.1151721667,Aedes aegypti  
364,12,10,2024,12.8618797022,77.7662687765,Aedes aegypti  
365,17,7,2024,1.3066318035,103.9147984609,Aedes aegypti  
366,3,10,2024,7.3279391521,125.6560176238,Aedes aegypti  
367,5,10,2024,31.8718178273,-116.6364957271,Aedes aegypti  
368,27,9,2024,33.8984955997,-117.5071862,Aedes aegypti  
369,29,9,2024,38.92248,-77.0431361667,Aedes aegypti  
370,11,10,2024,39.1111,-77.17073,Aedes aegypti  
371,4,10,2024,27.7668965511,-97.5027640629,Aedes aegypti  
372,6,10,2024,19.2371883333,-104.5593716667,Aedes aegypti  
373,30,9,2024,32.9311478494,-117.3026627578,Aedes aegypti  
374,16,10,2024,25.4438991,-100.8577914,Aedes aegypti  
375,15,10,2024,37.373575,-79.2354633333,Aedes aegypti  
376,4,10,2024,24.8090649,-107.3940117,Aedes aegypti  
377,26,9,2024,39.0440199408,-77.0064255742,Aedes aegypti  
378,16,10,2024,-33.3465539203,18.8678676625,Aedes aegypti  
379,16,10,2024,-25.4813640574,-50.6499910009,Aedes aegypti  
380,7,10,2024,21.1583595614,-98.5942627117,Aedes aegypti  
381,18,10,2024,29.6879144881,-98.4711042926,Aedes aegypti  
382,21,10,2024,38.8905027778,-77.0251222222,Aedes aegypti  
383,8,10,2024,35.0843278333,-106.620505,Aedes aegypti  
384,15,10,2024,38.5448777092,-121.3506888579,Aedes aegypti  
385,7,10,2024,6.6327693936,-73.2222341001,Aedes aegypti  
386,14,10,2024,20.7558361111,-105.3387027778,Aedes aegypti  
387,5,10,2024,33.9520787073,-117.2638847277,Aedes aegypti  
388,7,10,2024,20.6215916667,-87.1002111667,Aedes aegypti  
389,3,10,2024,24.8090649,-107.3940117,Aedes aegypti  
390,28,10,2024,39.0205447261,-76.91591084,Aedes aegypti  
391,7,10,2024,3.4182216667,-76.5372866667,Aedes aegypti  
392,7,10,2024,35.0842083333,-106.620545,Aedes aegypti  
393,23,10,2024,30.0929624906,-97.9573778079,Aedes aegypti  
394,6,10,2024,24.8090649,-107.3940117,Aedes aegypti  
395,23,10,2024,3.5578472222,-76.4964638889,Aedes aegypti  
396,22,10,2024,30.2870628362,-97.7398352657,Aedes aegypti  
397,10,10,2024,26.2315925,-98.2112162,Aedes aegypti  
398,9,10,2024,33.70784289,-117.6596333835,Aedes aegypti  
399,15,10,2024,33.6605677357,-117.6492295303,Aedes aegypti  
400,9,10,2024,33.7495433322,-117.6855201551,Aedes aegypti  
401,15,10,2024,33.7244560148,-117.7498900187,Aedes aegypti  
402,9,10,2024,33.7502655104,-117.6782272758,Aedes aegypti  
403,15,10,2024,33.6238379816,-117.6098257085,Aedes aegypti  
404,9,10,2024,33.6239160126,-117.6557023393,Aedes aegypti  
405,22,10,2024,-22.9497251552,-47.1091936156,Aedes aegypti  
406,22,10,2024,12.1036485,102.3521787,Aedes aegypti  
407,27,10,2024,36.0176235129,-115.1808501633,Aedes aegypti  
408,17,10,2024,32.7938365176,-117.2465789383,Aedes aegypti  
409,21,10,2024,-9.9204616667,-67.834695,Aedes aegypti  
410,21,10,2024,-9.95665523,-67.86910475,Aedes aegypti  
411,15,10,2024,33.752492278,-117.7877793896,Aedes aegypti  
412,9,10,2024,33.7288251364,-117.7202956892,Aedes aegypti  
413,15,10,2024,33.7116177943,-117.6541221889,Aedes aegypti  
414,9,10,2024,33.6427369181,-117.6821169672,Aedes aegypti  
415,15,10,2024,33.7456179204,-117.704199891,Aedes aegypti  
416,15,10,2024,33.7060292358,-117.7065577276,Aedes aegypti  
417,9,10,2024,33.6704125097,-117.7275540957,Aedes aegypti  
418,15,10,2024,33.6561171646,-117.7862981394,Aedes aegypti  
419,9,10,2024,33.7598291799,-117.6161632255,Aedes aegypti  
